,timestamp,device,seqnumber,event,temperature1,temperature2,bmetemp,bmehum,bmepress,adc1,adc2,adc3,battery,devicetypeid,data,time,__dt,date
515,2022-07-16T07:07:35+01:00,1B29859,88,1,6,12,13,71,992,1,1,1,27,5eb93b15c563d67b6b9800d7,016a7071475c0101011b,1657948055,2022-07-16 00:00:00.000,2022-07-16 07:07:35+01:00
270,2022-07-16T07:23:02+01:00,1B29859,89,1,7,14,16,62,992,1,1,1,27,5eb93b15c563d67b6b9800d7,016b72743e5c0101011b,1657948982,2022-07-16 00:00:00.000,2022-07-16 07:23:02+01:00
254,2022-07-16T07:38:26+01:00,1B29859,90,1,9,15,18,55,992,1,1,1,27,5eb93b15c563d67b6b9800d7,016d7376375c0101011b,1657949906,2022-07-16 00:00:00.000,2022-07-16 07:38:26+01:00
407,2022-07-16T07:53:52+01:00,1B29859,91,1,11,17,19,48,992,1,1,1,27,5eb93b15c563d67b6b9800d7,016f7577305c0101011b,1657950832,2022-07-16 00:00:00.000,2022-07-16 07:53:52+01:00
55,2022-07-16T08:09:17+01:00,1B29859,92,1,13,18,20,45,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017176782d5c0101011b,1657951757,2022-07-16 00:00:00.000,2022-07-16 08:09:17+01:00
523,2022-07-16T08:24:43+01:00,1B29859,93,1,15,21,22,41,992,1,1,1,27,5eb93b15c563d67b6b9800d7,0173797a295c0101011b,1657952683,2022-07-16 00:00:00.000,2022-07-16 08:24:43+01:00
499,2022-07-16T08:40:08+01:00,1B29859,94,1,17,21,23,38,992,1,1,1,27,5eb93b15c563d67b6b9800d7,0175797b265c0101011b,1657953608,2022-07-16 00:00:00.000,2022-07-16 08:40:08+01:00
41,2022-07-16T08:55:33+01:00,1B29859,95,1,19,22,24,37,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01777a7c255c0101011b,1657954533,2022-07-16 00:00:00.000,2022-07-16 08:55:33+01:00
381,2022-07-16T09:10:57+01:00,1B29859,96,1,21,24,27,31,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01797c7f1f5c0101011b,1657955457,2022-07-16 00:00:00.000,2022-07-16 09:10:57+01:00
413,2022-07-16T09:26:21+01:00,1B29859,97,1,24,23,28,29,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7b801d5c0101011b,1657956381,2022-07-16 00:00:00.000,2022-07-16 09:26:21+01:00
287,2022-07-16T09:41:46+01:00,1B29859,98,1,26,26,29,28,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7e811c5c0101011b,1657957306,2022-07-16 00:00:00.000,2022-07-16 09:41:46+01:00
575,2022-07-16T09:57:10+01:00,1B29859,99,1,28,26,30,26,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01807e821a5c0101011b,1657958230,2022-07-16 00:00:00.000,2022-07-16 09:57:10+01:00
163,2022-07-16T10:12:34+01:00,1B29859,100,1,30,26,30,23,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01827e82175c0101011b,1657959154,2022-07-16 00:00:00.000,2022-07-16 10:12:34+01:00
736,2022-07-16T10:27:59+01:00,1B29859,101,1,32,27,31,23,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01847f83175c0101011b,1657960079,2022-07-16 00:00:00.000,2022-07-16 10:27:59+01:00
729,2022-07-16T10:43:22+01:00,1B29859,102,1,34,26,31,22,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01867e83165c0101011b,1657961002,2022-07-16 00:00:00.000,2022-07-16 10:43:22+01:00
341,2022-07-16T10:58:47+01:00,1B29859,103,1,35,26,30,23,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01877e82175c0101011b,1657961927,2022-07-16 00:00:00.000,2022-07-16 10:58:47+01:00
566,2022-07-16T11:14:09+01:00,1B29859,104,1,37,28,33,20,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01898085145c0101011b,1657962849,2022-07-16 00:00:00.000,2022-07-16 11:14:09+01:00
800,2022-07-16T11:29:38+01:00,1B29859,105,1,39,28,35,16,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018b8087105c0101011b,1657963778,2022-07-16 00:00:00.000,2022-07-16 11:29:38+01:00
900,2022-07-16T11:44:58+01:00,1B29859,106,1,41,30,35,17,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018d8287115c0101011b,1657964698,2022-07-16 00:00:00.000,2022-07-16 11:44:58+01:00
777,2022-07-16T12:00:22+01:00,1B29859,107,1,42,27,34,17,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018e7f86115c0101011b,1657965622,2022-07-16 00:00:00.000,2022-07-16 12:00:22+01:00
327,2022-07-16T12:15:46+01:00,1B29859,108,1,43,28,35,16,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018f8087105c0101011b,1657966546,2022-07-16 00:00:00.000,2022-07-16 12:15:46+01:00
782,2022-07-16T12:31:09+01:00,1B29859,109,1,44,29,35,17,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01908187115c0101011b,1657967469,2022-07-16 00:00:00.000,2022-07-16 12:31:09+01:00
690,2022-07-16T12:46:32+01:00,1B29859,110,1,42,25,28,24,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018e7d80185c0101011b,1657968392,2022-07-16 00:00:00.000,2022-07-16 12:46:32+01:00
648,2022-07-16T13:01:54+01:00,1B29859,111,1,43,30,38,14,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018f828a0e5c0101011b,1657969314,2022-07-16 00:00:00.000,2022-07-16 13:01:54+01:00
504,2022-07-16T13:17:18+01:00,1B29859,112,1,43,25,29,22,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018f7d81165c0101011b,1657970238,2022-07-16 00:00:00.000,2022-07-16 13:17:18+01:00
760,2022-07-16T13:32:42+01:00,1B29859,113,1,43,28,35,17,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018f8087115c0101011b,1657971162,2022-07-16 00:00:00.000,2022-07-16 13:32:42+01:00
528,2022-07-16T13:48:06+01:00,1B29859,114,1,43,26,30,20,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018f7e82145c0101011b,1657972086,2022-07-16 00:00:00.000,2022-07-16 13:48:06+01:00
482,2022-07-16T14:03:30+01:00,1B29859,115,1,44,25,29,21,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01907d81155c0101011b,1657973010,2022-07-16 00:00:00.000,2022-07-16 14:03:30+01:00
839,2022-07-16T14:18:53+01:00,1B29859,116,1,45,27,33,17,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01917f85115c0101011b,1657973933,2022-07-16 00:00:00.000,2022-07-16 14:18:53+01:00
394,2022-07-16T14:34:16+01:00,1B29859,117,1,46,29,38,13,992,1,1,1,27,5eb93b15c563d67b6b9800d7,0192818a0d5c0101011b,1657974856,2022-07-16 00:00:00.000,2022-07-16 14:34:16+01:00
843,2022-07-16T14:49:40+01:00,1B29859,118,1,47,28,37,14,992,1,1,1,27,5eb93b15c563d67b6b9800d7,019380890e5c0101011b,1657975780,2022-07-16 00:00:00.000,2022-07-16 14:49:40+01:00
553,2022-07-16T15:05:04+01:00,1B29859,119,1,47,26,35,15,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01937e870f5c0101011b,1657976704,2022-07-16 00:00:00.000,2022-07-16 15:05:04+01:00
43,2022-07-16T15:20:27+01:00,1B29859,120,1,45,25,29,23,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01917d81175c0101011b,1657977627,2022-07-16 00:00:00.000,2022-07-16 15:20:27+01:00
914,2022-07-16T15:35:51+01:00,1B29859,121,1,45,27,35,15,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01917f870f5c0101011b,1657978551,2022-07-16 00:00:00.000,2022-07-16 15:35:51+01:00
636,2022-07-16T15:51:14+01:00,1B29859,122,1,45,25,30,22,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01917d82165c0101011b,1657979474,2022-07-16 00:00:00.000,2022-07-16 15:51:14+01:00
367,2022-07-16T16:06:37+01:00,1B29859,123,1,45,26,35,15,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01917e870f5c0101011b,1657980397,2022-07-16 00:00:00.000,2022-07-16 16:06:37+01:00
444,2022-07-16T16:22:00+01:00,1B29859,124,1,45,27,36,16,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01917f88105c0101011b,1657981320,2022-07-16 00:00:00.000,2022-07-16 16:22:00+01:00
331,2022-07-16T16:37:23+01:00,1B29859,125,1,44,27,33,18,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01907f85125c0101011b,1657982243,2022-07-16 00:00:00.000,2022-07-16 16:37:23+01:00
252,2022-07-16T16:52:47+01:00,1B29859,126,1,44,26,29,24,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01907e81185c0101011b,1657983167,2022-07-16 00:00:00.000,2022-07-16 16:52:47+01:00
656,2022-07-16T17:08:09+01:00,1B29859,127,1,43,25,26,27,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018f7d7e1b5c0101011b,1657984089,2022-07-16 00:00:00.000,2022-07-16 17:08:09+01:00
969,2022-07-16T17:23:32+01:00,1B29859,128,1,40,25,26,28,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018c7d7e1c5c0101011b,1657985012,2022-07-16 00:00:00.000,2022-07-16 17:23:32+01:00
355,2022-07-16T17:38:54+01:00,1B29859,129,1,38,25,25,29,992,1,1,1,27,5eb93b15c563d67b6b9800d7,018a7d7d1d5c0101011b,1657985934,2022-07-16 00:00:00.000,2022-07-16 17:38:54+01:00
12,2022-07-16T17:54:20+01:00,1B29859,130,1,36,25,25,30,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01887d7d1e5c0101011b,1657986860,2022-07-16 00:00:00.000,2022-07-16 17:54:20+01:00
930,2022-07-16T18:09:39+01:00,1B29859,131,1,34,25,25,30,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01867d7d1e5c0101011b,1657987779,2022-07-16 00:00:00.000,2022-07-16 18:09:39+01:00
283,2022-07-16T18:25:03+01:00,1B29859,132,1,32,24,24,31,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01847c7c1f5c0101011b,1657988703,2022-07-16 00:00:00.000,2022-07-16 18:25:03+01:00
706,2022-07-16T18:40:26+01:00,1B29859,133,1,30,25,24,30,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01827d7c1e5c0101011b,1657989626,2022-07-16 00:00:00.000,2022-07-16 18:40:26+01:00
49,2022-07-16T18:55:48+01:00,1B29859,134,1,29,25,24,30,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01817d7c1e5c0101011b,1657990548,2022-07-16 00:00:00.000,2022-07-16 18:55:48+01:00
300,2022-07-16T19:11:12+01:00,1B29859,135,1,28,24,24,30,992,1,1,1,27,5eb93b15c563d67b6b9800d7,01807c7c1e5c0101011b,1657991472,2022-07-16 00:00:00.000,2022-07-16 19:11:12+01:00
895,2022-07-16T19:26:35+01:00,1B29859,136,1,27,24,23,32,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7c7b205c0101011b,1657992395,2022-07-16 00:00:00.000,2022-07-16 19:26:35+01:00
182,2022-07-16T19:41:58+01:00,1B29859,137,1,27,24,23,32,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017f7c7b205c0101011b,1657993318,2022-07-16 00:00:00.000,2022-07-16 19:41:58+01:00
220,2022-07-16T19:57:22+01:00,1B29859,138,1,26,24,23,33,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7c7b215c0101011b,1657994242,2022-07-16 00:00:00.000,2022-07-16 19:57:22+01:00
564,2022-07-16T20:12:45+01:00,1B29859,139,1,25,23,23,34,992,1,1,1,27,5eb93b15c563d67b6b9800d7,017d7b7b225c0101011b,1657995165,2022-07-16 00:00:00.000,2022-07-16 20:12:45+01:00
37,2022-07-16T20:28:08+01:00,1B29859,140,1,25,23,23,35,993,1,1,1,27,5eb93b15c563d67b6b9800d7,017d7b7b235d0101011b,1657996088,2022-07-16 00:00:00.000,2022-07-16 20:28:08+01:00
184,2022-07-16T20:43:34+01:00,1B29859,141,1,24,23,22,36,993,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7b7a245d0101011b,1657997014,2022-07-16 00:00:00.000,2022-07-16 20:43:34+01:00
518,2022-07-16T20:58:54+01:00,1B29859,142,1,23,22,21,37,993,1,1,1,27,5eb93b15c563d67b6b9800d7,017b7a79255d0101011b,1657997934,2022-07-16 00:00:00.000,2022-07-16 20:58:54+01:00
170,2022-07-16T21:14:16+01:00,1B29859,143,1,23,22,21,39,993,1,1,1,27,5eb93b15c563d67b6b9800d7,017b7a79275d0101011b,1657998856,2022-07-16 00:00:00.000,2022-07-16 21:14:16+01:00
1107,2022-07-16T21:29:39+01:00,1B29859,144,1,22,21,20,41,993,1,1,1,27,5eb93b15c563d67b6b9800d7,017a7978295d0101011b,1657999779,2022-07-16 00:00:00.000,2022-07-16 21:29:39+01:00
1050,2022-07-16T21:45:02+01:00,1B29859,145,1,21,20,19,42,994,1,1,1,27,5eb93b15c563d67b6b9800d7,017978772a5e0101011b,1658000702,2022-07-16 00:00:00.000,2022-07-16 21:45:02+01:00
1011,2022-07-16T22:00:25+01:00,1B29859,146,1,20,20,18,43,994,1,1,1,27,5eb93b15c563d67b6b9800d7,017878762b5e0101011b,1658001625,2022-07-16 00:00:00.000,2022-07-16 22:00:25+01:00
1009,2022-07-16T22:15:47+01:00,1B29859,147,1,20,19,18,44,994,1,1,1,27,5eb93b15c563d67b6b9800d7,017877762c5e0101011b,1658002547,2022-07-16 00:00:00.000,2022-07-16 22:15:47+01:00
1014,2022-07-16T22:31:11+01:00,1B29859,148,1,19,19,18,45,994,1,1,1,27,5eb93b15c563d67b6b9800d7,017777762d5e0101011b,1658003471,2022-07-16 00:00:00.000,2022-07-16 22:31:11+01:00
1044,2022-07-16T22:46:33+01:00,1B29859,149,1,18,18,17,48,994,1,1,1,27,5eb93b15c563d67b6b9800d7,01767675305e0101011b,1658004393,2022-07-16 00:00:00.000,2022-07-16 22:46:33+01:00
1116,2022-07-16T23:01:56+01:00,1B29859,150,1,18,18,16,49,994,1,1,1,27,5eb93b15c563d67b6b9800d7,01767674315e0101011b,1658005316,2022-07-16 00:00:00.000,2022-07-16 23:01:56+01:00
1046,2022-07-16T23:17:19+01:00,1B29859,151,1,17,17,16,50,994,1,1,1,27,5eb93b15c563d67b6b9800d7,01757574325e0101011b,1658006239,2022-07-16 00:00:00.000,2022-07-16 23:17:19+01:00
1099,2022-07-16T23:32:42+01:00,1B29859,152,1,17,17,16,50,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01757574325f0101011b,1658007162,2022-07-16 00:00:00.000,2022-07-16 23:32:42+01:00
1006,2022-07-16T23:48:06+01:00,1B29859,153,1,16,17,16,51,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01747574335f0101011b,1658008086,2022-07-16 00:00:00.000,2022-07-16 23:48:06+01:00
1034,2022-07-17T00:03:28+01:00,1B29859,154,1,16,16,14,55,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01747472375f0101011b,1658009008,2022-07-16 00:00:00.000,2022-07-17 00:03:28+01:00
1018,2022-07-17T00:18:51+01:00,1B29859,155,1,15,15,14,58,995,1,1,1,27,5eb93b15c563d67b6b9800d7,017373723a5f0101011b,1658009931,2022-07-16 00:00:00.000,2022-07-17 00:18:51+01:00
1032,2022-07-17T00:34:15+01:00,1B29859,156,1,14,15,13,60,995,1,1,1,27,5eb93b15c563d67b6b9800d7,017273713c5f0101011b,1658010855,2022-07-16 00:00:00.000,2022-07-17 00:34:15+01:00
1101,2022-07-17T00:49:38+01:00,1B29859,157,1,14,14,12,63,995,1,1,1,27,5eb93b15c563d67b6b9800d7,017272703f5f0101011b,1658011778,2022-07-16 00:00:00.000,2022-07-17 00:49:38+01:00
1071,2022-07-17T01:05:00+01:00,1B29859,158,1,13,13,12,66,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01717170425f0101011b,1658012700,2022-07-16 00:00:00.000,2022-07-17 01:05:00+01:00
1066,2022-07-17T01:20:22+01:00,1B29859,159,1,12,12,11,68,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0170706f445f0101011b,1658013622,2022-07-16 00:00:00.000,2022-07-17 01:20:22+01:00
1104,2022-07-17T01:35:45+01:00,1B29859,160,1,12,12,11,71,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0170706f475f0101011b,1658014545,2022-07-16 00:00:00.000,2022-07-17 01:35:45+01:00
1095,2022-07-17T01:51:07+01:00,1B29859,161,1,11,12,10,72,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016f706e485f0101011b,1658015467,2022-07-16 00:00:00.000,2022-07-17 01:51:07+01:00
306,2022-07-17T02:06:31+01:00,1B29859,162,1,11,12,10,74,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016f706e4a5f0101011b,1658016391,2022-07-17 00:00:00.000,2022-07-17 02:06:31+01:00
751,2022-07-17T02:21:54+01:00,1B29859,163,1,10,11,10,78,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016e6f6e4e5f0101011b,1658017314,2022-07-17 00:00:00.000,2022-07-17 02:21:54+01:00
552,2022-07-17T02:37:17+01:00,1B29859,164,1,10,11,9,80,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016e6f6d505f0101011b,1658018237,2022-07-17 00:00:00.000,2022-07-17 02:37:17+01:00
172,2022-07-17T02:52:40+01:00,1B29859,165,1,9,10,9,82,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016d6e6d525f0101011b,1658019160,2022-07-17 00:00:00.000,2022-07-17 02:52:40+01:00
709,2022-07-17T03:08:03+01:00,1B29859,166,1,9,10,9,80,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016d6e6d505f0101011b,1658020083,2022-07-17 00:00:00.000,2022-07-17 03:08:03+01:00
128,2022-07-17T03:23:26+01:00,1B29859,167,1,8,10,9,83,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016c6e6d535f0101011b,1658021006,2022-07-17 00:00:00.000,2022-07-17 03:23:26+01:00
511,2022-07-17T03:38:50+01:00,1B29859,168,1,8,10,8,83,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016c6e6c535f0101011b,1658021930,2022-07-17 00:00:00.000,2022-07-17 03:38:50+01:00
808,2022-07-17T03:54:12+01:00,1B29859,169,1,8,9,8,85,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016c6d6c555f0101011b,1658022852,2022-07-17 00:00:00.000,2022-07-17 03:54:12+01:00
419,2022-07-17T04:09:36+01:00,1B29859,170,1,7,9,8,88,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016b6d6c585f0101011b,1658023776,2022-07-17 00:00:00.000,2022-07-17 04:09:36+01:00
854,2022-07-17T04:24:59+01:00,1B29859,171,1,7,9,7,88,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016b6d6b585f0101011b,1658024699,2022-07-17 00:00:00.000,2022-07-17 04:24:59+01:00
789,2022-07-17T04:40:21+01:00,1B29859,172,1,7,9,8,89,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016b6d6c595f0101011b,1658025621,2022-07-17 00:00:00.000,2022-07-17 04:40:21+01:00
62,2022-07-17T04:55:45+01:00,1B29859,173,1,6,9,8,90,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016a6d6c5a5f0101011b,1658026545,2022-07-17 00:00:00.000,2022-07-17 04:55:45+01:00
601,2022-07-17T05:11:08+01:00,1B29859,174,1,6,8,7,93,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016a6c6b5d5f0101011b,1658027468,2022-07-17 00:00:00.000,2022-07-17 05:11:08+01:00
130,2022-07-17T05:26:30+01:00,1B29859,175,1,6,8,6,94,995,1,1,1,26,5eb93b15c563d67b6b9800d7,016a6c6a5e5f0101011a,1658028390,2022-07-17 00:00:00.000,2022-07-17 05:26:30+01:00
181,2022-07-17T05:41:54+01:00,1B29859,176,1,5,8,6,95,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01696c6a5f5f0101011b,1658029314,2022-07-17 00:00:00.000,2022-07-17 05:41:54+01:00
941,2022-07-17T05:57:18+01:00,1B29859,177,1,5,8,6,96,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01696c6a605f0101011b,1658030238,2022-07-17 00:00:00.000,2022-07-17 05:57:18+01:00
825,2022-07-17T06:12:40+01:00,1B29859,178,1,5,8,6,95,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01696c6a5f5f0101011b,1658031160,2022-07-17 00:00:00.000,2022-07-17 06:12:40+01:00
671,2022-07-17T06:28:03+01:00,1B29859,179,1,5,8,7,96,996,1,1,1,27,5eb93b15c563d67b6b9800d7,01696c6b60600101011b,1658032083,2022-07-17 00:00:00.000,2022-07-17 06:28:03+01:00
364,2022-07-17T06:43:27+01:00,1B29859,180,1,5,9,9,93,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01696d6d5d5f0101011b,1658033007,2022-07-17 00:00:00.000,2022-07-17 06:43:27+01:00
608,2022-07-17T06:58:52+01:00,1B29859,181,1,6,12,13,76,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016a70714c5f0101011b,1658033932,2022-07-17 00:00:00.000,2022-07-17 06:58:52+01:00
15,2022-07-17T07:14:18+01:00,1B29859,182,1,7,12,14,66,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016b7072425f0101011b,1658034858,2022-07-17 00:00:00.000,2022-07-17 07:14:18+01:00
883,2022-07-17T07:29:43+01:00,1B29859,183,1,8,15,17,57,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016c7375395f0101011b,1658035783,2022-07-17 00:00:00.000,2022-07-17 07:29:43+01:00
96,2022-07-17T07:45:09+01:00,1B29859,184,1,10,15,18,52,995,1,1,1,27,5eb93b15c563d67b6b9800d7,016e7376345f0101011b,1658036709,2022-07-17 00:00:00.000,2022-07-17 07:45:09+01:00
176,2022-07-17T08:00:33+01:00,1B29859,185,1,12,16,18,50,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01707476325f0101011b,1658037633,2022-07-17 00:00:00.000,2022-07-17 08:00:33+01:00
82,2022-07-17T08:15:58+01:00,1B29859,186,1,13,19,21,45,995,1,1,1,27,5eb93b15c563d67b6b9800d7,017177792d5f0101011b,1658038558,2022-07-17 00:00:00.000,2022-07-17 08:15:58+01:00
783,2022-07-17T08:31:24+01:00,1B29859,187,1,16,19,22,41,996,1,1,1,27,5eb93b15c563d67b6b9800d7,0174777a29600101011b,1658039484,2022-07-17 00:00:00.000,2022-07-17 08:31:24+01:00
73,2022-07-17T08:46:49+01:00,1B29859,188,1,18,21,23,37,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0176797b255f0101011b,1658040409,2022-07-17 00:00:00.000,2022-07-17 08:46:49+01:00
904,2022-07-17T09:02:14+01:00,1B29859,189,1,20,21,24,34,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0178797c225f0101011b,1658041334,2022-07-17 00:00:00.000,2022-07-17 09:02:14+01:00
194,2022-07-17T09:17:38+01:00,1B29859,190,1,22,23,26,31,996,1,1,1,27,5eb93b15c563d67b6b9800d7,017a7b7e1f600101011b,1658042258,2022-07-17 00:00:00.000,2022-07-17 09:17:38+01:00
818,2022-07-17T09:33:03+01:00,1B29859,191,1,24,24,26,29,995,1,1,1,27,5eb93b15c563d67b6b9800d7,017c7c7e1d5f0101011b,1658043183,2022-07-17 00:00:00.000,2022-07-17 09:33:03+01:00
85,2022-07-17T09:48:27+01:00,1B29859,192,1,26,25,28,26,995,1,1,1,27,5eb93b15c563d67b6b9800d7,017e7d801a5f0101011b,1658044107,2022-07-17 00:00:00.000,2022-07-17 09:48:27+01:00
119,2022-07-17T10:03:52+01:00,1B29859,193,1,28,25,28,25,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01807d80195f0101011b,1658045032,2022-07-17 00:00:00.000,2022-07-17 10:03:52+01:00
365,2022-07-17T10:19:16+01:00,1B29859,194,1,30,26,29,24,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01827e81185f0101011b,1658045956,2022-07-17 00:00:00.000,2022-07-17 10:19:16+01:00
841,2022-07-17T10:34:40+01:00,1B29859,195,1,32,28,32,20,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01848084145f0101011b,1658046880,2022-07-17 00:00:00.000,2022-07-17 10:34:40+01:00
719,2022-07-17T10:50:05+01:00,1B29859,196,1,34,29,32,20,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01868184145f0101011b,1658047805,2022-07-17 00:00:00.000,2022-07-17 10:50:05+01:00
244,2022-07-17T11:05:30+01:00,1B29859,197,1,36,28,32,17,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01888084115f0101011b,1658048730,2022-07-17 00:00:00.000,2022-07-17 11:05:30+01:00
177,2022-07-17T11:20:53+01:00,1B29859,198,1,38,29,34,15,995,1,1,1,27,5eb93b15c563d67b6b9800d7,018a81860f5f0101011b,1658049653,2022-07-17 00:00:00.000,2022-07-17 11:20:53+01:00
185,2022-07-17T11:36:18+01:00,1B29859,199,1,40,31,35,13,995,1,1,1,27,5eb93b15c563d67b6b9800d7,018c83870d5f0101011b,1658050578,2022-07-17 00:00:00.000,2022-07-17 11:36:18+01:00
27,2022-07-17T11:51:41+01:00,1B29859,200,1,42,30,35,12,995,1,1,1,27,5eb93b15c563d67b6b9800d7,018e82870c5f0101011b,1658051501,2022-07-17 00:00:00.000,2022-07-17 11:51:41+01:00
319,2022-07-17T12:07:05+01:00,1B29859,201,1,44,31,37,10,995,1,1,1,27,5eb93b15c563d67b6b9800d7,019083890a5f0101011b,1658052425,2022-07-17 00:00:00.000,2022-07-17 12:07:05+01:00
544,2022-07-17T12:22:29+01:00,1B29859,202,1,45,30,35,10,995,1,1,1,27,5eb93b15c563d67b6b9800d7,019182870a5f0101011b,1658053349,2022-07-17 00:00:00.000,2022-07-17 12:22:29+01:00
192,2022-07-17T12:37:53+01:00,1B29859,203,1,46,31,37,9,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01928389095f0101011b,1658054273,2022-07-17 00:00:00.000,2022-07-17 12:37:53+01:00
967,2022-07-17T12:53:17+01:00,1B29859,204,1,47,33,39,9,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0193858b095f0101011b,1658055197,2022-07-17 00:00:00.000,2022-07-17 12:53:17+01:00
375,2022-07-17T13:08:41+01:00,1B29859,205,1,49,33,39,7,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0195858b075f0101011b,1658056121,2022-07-17 00:00:00.000,2022-07-17 13:08:41+01:00
609,2022-07-17T13:24:06+01:00,1B29859,206,1,50,33,39,8,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0196858b085f0101011b,1658057046,2022-07-17 00:00:00.000,2022-07-17 13:24:06+01:00
645,2022-07-17T13:39:30+01:00,1B29859,207,1,51,30,39,6,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0197828b065f0101011b,1658057970,2022-07-17 00:00:00.000,2022-07-17 13:39:30+01:00
890,2022-07-17T13:54:53+01:00,1B29859,208,1,51,31,38,6,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0197838a065f0101011b,1658058893,2022-07-17 00:00:00.000,2022-07-17 13:54:53+01:00
893,2022-07-17T14:10:16+01:00,1B29859,209,1,51,30,37,6,995,1,1,1,27,5eb93b15c563d67b6b9800d7,01978289065f0101011b,1658059816,2022-07-17 00:00:00.000,2022-07-17 14:10:16+01:00
548,2022-07-17T14:25:41+01:00,1B29859,210,1,52,32,39,7,995,1,1,1,27,5eb93b15c563d67b6b9800d7,0198848b075f0101011b,1658060741,2022-07-17 00:00:00.000,2022-07-17 14:25:41+01:00
